"CurveID","Model","Parameter","Estimate"
"C272","Cubic","poly(Time, 3, raw = TRUE)3",2.52868298628314e-06
"C272","Gompertz","N_0",-1.73009030125024
"C272","Gompertz","N_max",-0.246808518785019
"C272","Gompertz","r_max",0.181043259209363
"C272","Gompertz","t_lag",-0.0544177384284937
"C272","Quadratic","(Intercept)",-1.43538223642914
"C272","Quadratic","poly(Time, 2, raw = TRUE)1",0.0284638405778228
"C272","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000150369126027726
"C273","Cubic","(Intercept)",-1.47146091007215
"C273","Cubic","poly(Time, 3, raw = TRUE)1",0.0432137668764745
"C273","Cubic","poly(Time, 3, raw = TRUE)2",-0.000628681718938726
"C273","Cubic","poly(Time, 3, raw = TRUE)3",2.51435020961872e-06
"C273","Gompertz","N_0",-1.66861319902518
"C273","Gompertz","N_max",-0.793549382953612
"C273","Gompertz","r_max",0.203380789642354
"C273","Gompertz","t_lag",0.220821822056675
"C273","Quadratic","(Intercept)",-1.33198235944266
"C273","Quadratic","poly(Time, 2, raw = TRUE)1",0.0162399039420398
"C273","Quadratic","poly(Time, 2, raw = TRUE)2",-9.68827389442112e-05
"C274","Cubic","(Intercept)",-2.073462804335
"C274","Cubic","poly(Time, 3, raw = TRUE)1",0.00932141466342453
"C274","Cubic","poly(Time, 3, raw = TRUE)2",-1.91914370508157e-05
"C274","Cubic","poly(Time, 3, raw = TRUE)3",1.28867836073043e-08
"C274","Gompertz","N_0",-2.15757799664235
"C274","Gompertz","N_max",-0.577823971024898
"C274","Gompertz","r_max",0.0163399145792339
"C274","Gompertz","t_lag",-18.9068433546815
"C274","Quadratic","(Intercept)",-1.9003915165348
"C274","Quadratic","poly(Time, 2, raw = TRUE)1",0.00591346353256368
"C274","Quadratic","poly(Time, 2, raw = TRUE)2",-6.24261374093027e-06
"C275","Cubic","(Intercept)",2.91487089708458
"C275","Cubic","poly(Time, 3, raw = TRUE)1",0.00791476869006707
"C275","Cubic","poly(Time, 3, raw = TRUE)2",-1.42215007994031e-05
"C275","Cubic","poly(Time, 3, raw = TRUE)3",7.91890315750548e-09
"C275","Gompertz","N_0",3.07330334371841
"C275","Gompertz","N_max",4.31854385692822
"C275","Gompertz","r_max",0.0229931188447132
"C275","Gompertz","t_lag",65.4814023126863
"C275","Quadratic","(Intercept)",3.21585639561923
"C275","Quadratic","poly(Time, 2, raw = TRUE)1",0.00361295797709909
"C275","Quadratic","poly(Time, 2, raw = TRUE)2",-2.7863338026156e-06
"C276","Cubic","(Intercept)",2.7674271949046
"C276","Cubic","poly(Time, 3, raw = TRUE)1",0.0077480936793992
"C276","Cubic","poly(Time, 3, raw = TRUE)2",-1.30004186032454e-05
"C276","Cubic","poly(Time, 3, raw = TRUE)3",6.88105332553813e-09
"C276","Gompertz","N_0",2.99997530808015
"C276","Gompertz","N_max",4.30982812037415
"C276","Gompertz","r_max",0.0342557197950086
"C276","Gompertz","t_lag",127.298006895281
"C276","Quadratic","(Intercept)",3.03279005823935
"C276","Quadratic","poly(Time, 2, raw = TRUE)1",0.00399751378670522
"C276","Quadratic","poly(Time, 2, raw = TRUE)2",-3.05217126846753e-06
"C277","Cubic","(Intercept)",2.92182802074653
"C277","Cubic","poly(Time, 3, raw = TRUE)1",0.00705971269387325
"C277","Cubic","poly(Time, 3, raw = TRUE)2",-1.10969449527216e-05
"C277","Cubic","poly(Time, 3, raw = TRUE)3",5.29284604076092e-09
"C277","Gompertz","N_0",3.09717803034921
"C277","Gompertz","N_max",4.31342000887182
"C277","Gompertz","r_max",0.0235802970697607
"C277","Gompertz","t_lag",86.4960145225913
"C277","Quadratic","(Intercept)",3.16776988785244
"C277","Quadratic","poly(Time, 2, raw = TRUE)1",0.00376159402984821
"C277","Quadratic","poly(Time, 2, raw = TRUE)2",-2.89753318098195e-06
"C278","Cubic","(Intercept)",2.61424457347224
"C278","Cubic","poly(Time, 3, raw = TRUE)1",0.00858803347010636
"C278","Cubic","poly(Time, 3, raw = TRUE)2",-1.35034041273067e-05
"C278","Cubic","poly(Time, 3, raw = TRUE)3",6.55200276392027e-09
"C278","Gompertz","N_0",2.97138729195438
"C278","Gompertz","N_max",4.34100502695576
"C278","Gompertz","r_max",0.0360225403005963
"C278","Gompertz","t_lag",129.991693898913
"C278","Quadratic","(Intercept)",2.99433183605222
"C278","Quadratic","poly(Time, 2, raw = TRUE)1",0.00411608718455384
"C278","Quadratic","poly(Time, 2, raw = TRUE)2",-2.97068578997811e-06
"C279","Cubic","(Intercept)",2.88578832920831
"C279","Cubic","poly(Time, 3, raw = TRUE)1",0.00761284430191788
"C279","Cubic","poly(Time, 3, raw = TRUE)2",-1.25007256420759e-05
"C279","Cubic","poly(Time, 3, raw = TRUE)3",6.24198474627521e-09
"C279","Gompertz","N_0",3.05669089783539
"C279","Gompertz","N_max",4.28826014107551
"C279","Gompertz","r_max",0.0226582682377054
"C279","Gompertz","t_lag",69.0101123408156
"C279","Quadratic","(Intercept)",3.18608675391285
"C279","Quadratic","poly(Time, 2, raw = TRUE)1",0.00367891681632902
"C279","Quadratic","poly(Time, 2, raw = TRUE)2",-2.79367511544735e-06
"C280","Cubic","(Intercept)",3.29015130020064
"C280","Cubic","poly(Time, 3, raw = TRUE)1",0.00340038966069887
"C280","Cubic","poly(Time, 3, raw = TRUE)2",-5.36680173539512e-06
"C280","Cubic","poly(Time, 3, raw = TRUE)3",2.82720395891274e-09
"C280","Gompertz","N_0",3.10298416078781
"C280","Gompertz","N_max",4.16331116478084
"C280","Gompertz","r_max",0.00348834300859756
"C280","Gompertz","t_lag",-217.028535579004
"C280","Quadratic","(Intercept)",3.42731775612227
"C280","Quadratic","poly(Time, 2, raw = TRUE)1",0.00161020076622078
"C280","Quadratic","poly(Time, 2, raw = TRUE)2",-9.61036332602209e-07
"C281","Cubic","(Intercept)",3.27269281051138
"C281","Cubic","poly(Time, 3, raw = TRUE)1",0.0028517525944
"C281","Cubic","poly(Time, 3, raw = TRUE)2",-4.14091092093794e-06
"C281","Cubic","poly(Time, 3, raw = TRUE)3",2.13800114665344e-09
"C281","Gompertz","N_0",3.05490086998154
"C281","Gompertz","N_max",4.14181804565297
"C281","Gompertz","r_max",0.00305712527459761
"C281","Gompertz","t_lag",-253.707115804223
"C281","Quadratic","(Intercept)",3.37255806253461
"C281","Quadratic","poly(Time, 2, raw = TRUE)1",0.00151111985781991
"C281","Quadratic","poly(Time, 2, raw = TRUE)2",-8.17544235242535e-07
"C282","Cubic","(Intercept)",3.30951443377731
"C282","Cubic","poly(Time, 3, raw = TRUE)1",0.00309791742783557
"C282","Cubic","poly(Time, 3, raw = TRUE)2",-4.54394335835224e-06
"C282","Cubic","poly(Time, 3, raw = TRUE)3",2.21362548056687e-09
"C282","Gompertz","N_0",3.10298416078781
"C282","Gompertz","N_max",4.14842468928643
"C282","Gompertz","r_max",0.003263909060419
"C282","Gompertz","t_lag",-243.445855283028
"C282","Quadratic","(Intercept)",3.41648737511486
"C282","Quadratic","poly(Time, 2, raw = TRUE)1",0.00170013838181602
"C282","Quadratic","poly(Time, 2, raw = TRUE)2",-1.09889462313434e-06
"C283","Cubic","(Intercept)",3.00935040154649
"C283","Cubic","poly(Time, 3, raw = TRUE)1",0.00478288101492047
"C283","Cubic","poly(Time, 3, raw = TRUE)2",-6.74459130318562e-06
"C283","Cubic","poly(Time, 3, raw = TRUE)3",3.03263893032106e-09
"C283","Gompertz","N_0",2.78561965050217
"C283","Gompertz","N_max",4.14727391592444
"C283","Gompertz","r_max",0.00827356742161879
"C283","Gompertz","t_lag",-83.3341835387692
"C283","Quadratic","(Intercept)",3.16285908078042
"C283","Quadratic","poly(Time, 2, raw = TRUE)1",0.0028129413126346
"C283","Quadratic","poly(Time, 2, raw = TRUE)2",-1.9802267396174e-06
"C284","Cubic","(Intercept)",3.27035028953094
"C284","Cubic","poly(Time, 3, raw = TRUE)1",0.00410300615719314
"C284","Cubic","poly(Time, 3, raw = TRUE)2",-6.52813979306879e-06
"C284","Cubic","poly(Time, 3, raw = TRUE)3",3.25182708913838e-09
"C284","Gompertz","N_0",3.10298416078781
"C284","Gompertz","N_max",4.18498720017879
"C284","Gompertz","r_max",0.00670425294917916
"C284","Gompertz","t_lag",-81.0483787236643
"C284","Quadratic","(Intercept)",3.41716896137014
"C284","Quadratic","poly(Time, 2, raw = TRUE)1",0.00210225209159354
"C284","Quadratic","poly(Time, 2, raw = TRUE)2",-1.52203736128424e-06
"C285","Cubic","(Intercept)",2.72982755096158
"C285","Cubic","poly(Time, 3, raw = TRUE)1",-7.63241536753791e-05
"C285","Cubic","poly(Time, 3, raw = TRUE)2",6.46473367022643e-06
"C285","Cubic","poly(Time, 3, raw = TRUE)3",-6.5316064017021e-09
"C285","Gompertz","N_0",2.6529955291533
"C285","Gompertz","N_max",3.70266490380616
"C285","Gompertz","r_max",0.00681913414690116
"C285","Gompertz","t_lag",115.864149830568
"C285","Quadratic","(Intercept)",2.54988410328379
"C285","Quadratic","poly(Time, 2, raw = TRUE)1",0.00275640252052667
"C285","Quadratic","poly(Time, 2, raw = TRUE)2",-1.96878049754834e-06
"C286","Cubic","(Intercept)",2.96005783939517
"C286","Cubic","poly(Time, 3, raw = TRUE)1",-0.00364709127970854
"C286","Cubic","poly(Time, 3, raw = TRUE)2",1.4716205997457e-05
"C286","Cubic","poly(Time, 3, raw = TRUE)3",-1.14633277613014e-08
"C286","Gompertz","N_0",2.59093311766298
"C286","Gompertz","N_max",3.75063796907036
"C286","Gompertz","r_max",0.0661899486012892
"C286","Gompertz","t_lag",269.325444693545
"C286","Quadratic","(Intercept)",2.65085259232181
"C286","Quadratic","poly(Time, 2, raw = TRUE)1",0.00128627614013929
"C286","Quadratic","poly(Time, 2, raw = TRUE)2",-4.37376967185846e-08
"C287","Cubic","(Intercept)",2.70396779494524
"C287","Cubic","poly(Time, 3, raw = TRUE)1",-0.000602598127570075
"C287","Cubic","poly(Time, 3, raw = TRUE)2",9.32155807610252e-06
"C287","Cubic","poly(Time, 3, raw = TRUE)3",-8.91615684677949e-09
"C287","Gompertz","N_0",2.56407008957028
"C287","Gompertz","N_max",3.60984055323547
"C287","Gompertz","r_max",0.187435574688076
"C287","Gompertz","t_lag",239.331342866023
"C287","Quadratic","(Intercept)",2.46046714893901
"C287","Quadratic","poly(Time, 2, raw = TRUE)1",0.00324896307658505
"C287","Quadratic","poly(Time, 2, raw = TRUE)2",-2.17338253138952e-06
"C288","Cubic","(Intercept)",2.71361938609929
"C288","Cubic","poly(Time, 3, raw = TRUE)1",-0.0010935191249063
"C288","Cubic","poly(Time, 3, raw = TRUE)2",7.59019792904152e-06
"C288","Cubic","poly(Time, 3, raw = TRUE)3",-5.63135356213776e-09
"C288","Gompertz","N_0",2.55180257387112
"C288","Gompertz","N_max",3.70007334081492
"C288","Gompertz","r_max",0.0523539602638397
"C288","Gompertz","t_lag",271.613455838713
"C288","Quadratic","(Intercept)",2.44198416013078
"C288","Quadratic","poly(Time, 2, raw = TRUE)1",0.00242165566201759
"C288","Quadratic","poly(Time, 2, raw = TRUE)2",-1.11738884451058e-06
"C289","Cubic","(Intercept)",3.07641143399325
"C289","Cubic","poly(Time, 3, raw = TRUE)1",-0.00231056750816629
"C289","Cubic","poly(Time, 3, raw = TRUE)2",8.80760574406933e-06
"C289","Cubic","poly(Time, 3, raw = TRUE)3",-6.07785070385587e-09
"C289","Gompertz","N_0",2.85814374850474
"C289","Gompertz","N_max",3.57866054644269
"C289","Gompertz","r_max",0.0173484329891258
"C289","Gompertz","t_lag",276.525037470039
"C289","Quadratic","(Intercept)",2.78220932298417
"C289","Quadratic","poly(Time, 2, raw = TRUE)1",0.00149275123234915
"C289","Quadratic","poly(Time, 2, raw = TRUE)2",-6.00583095139463e-07
"C290","Cubic","(Intercept)",2.68232691360112
"C290","Cubic","poly(Time, 3, raw = TRUE)1",0.000331643048808663
"C290","Cubic","poly(Time, 3, raw = TRUE)2",6.64055800847133e-06
"C290","Cubic","poly(Time, 3, raw = TRUE)3",-5.46523282957772e-09
"C290","Gompertz","N_0",2.63582938826951
"C290","Gompertz","N_max",4.2944588271315
"C290","Gompertz","r_max",0.0172208970053013
"C290","Gompertz","t_lag",194.859573223764
"C290","Quadratic","(Intercept)",2.44515309765375
"C290","Quadratic","poly(Time, 2, raw = TRUE)1",0.00360498900213015
"C290","Quadratic","poly(Time, 2, raw = TRUE)2",-1.72056752097512e-06
"C291","Cubic","(Intercept)",2.61289686632849
"C291","Cubic","poly(Time, 3, raw = TRUE)1",0.0012140245934319
"C291","Cubic","poly(Time, 3, raw = TRUE)2",4.53103843527032e-06
"C291","Cubic","poly(Time, 3, raw = TRUE)3",-4.12955436572738e-09
"C291","Gompertz","N_0",2.67096537082589
"C291","Gompertz","N_max",4.34801666719858
"C291","Gompertz","r_max",0.0154406068384021
"C291","Gompertz","t_lag",198.772099218787
"C291","Quadratic","(Intercept)",2.43407207965538
"C291","Quadratic","poly(Time, 2, raw = TRUE)1",0.00368527412911844
"C291","Quadratic","poly(Time, 2, raw = TRUE)2",-1.7851273343516e-06
"C292","Cubic","(Intercept)",3.03715996687035
"C292","Cubic","poly(Time, 3, raw = TRUE)1",0.000700481122251913
"C292","Cubic","poly(Time, 3, raw = TRUE)2",3.59537505271446e-06
"C292","Cubic","poly(Time, 3, raw = TRUE)3",-3.05212499992736e-09
"C292","Gompertz","N_0",3.06702877900114
"C292","Gompertz","N_max",4.3349687196317
"C292","Gompertz","r_max",0.00816121813096276
"C292","Gompertz","t_lag",172.935133856565
"C292","Quadratic","(Intercept)",2.90724854022409
"C292","Quadratic","poly(Time, 2, raw = TRUE)1",0.00251779671929772
"C292","Quadratic","poly(Time, 2, raw = TRUE)2",-1.06629386931619e-06
"C293","Cubic","(Intercept)",2.64909393054663
"C293","Cubic","poly(Time, 3, raw = TRUE)1",0.00302322246470805
"C293","Cubic","poly(Time, 3, raw = TRUE)2",-1.51886830257969e-08
"C293","Cubic","poly(Time, 3, raw = TRUE)3",-1.33430189738974e-09
"C293","Gompertz","N_0",2.70777521187768
"C293","Gompertz","N_max",4.35660534396393
"C293","Gompertz","r_max",0.0089332285146734
"C293","Gompertz","t_lag",75.8975136106394
"C293","Quadratic","(Intercept)",2.5916206633675
"C293","Quadratic","poly(Time, 2, raw = TRUE)1",0.00381884133781834
"C293","Quadratic","poly(Time, 2, raw = TRUE)2",-2.05225130383126e-06
"C294","Cubic","(Intercept)",2.77729535540967
"C294","Cubic","poly(Time, 3, raw = TRUE)1",0.00359466807101118
"C294","Cubic","poly(Time, 3, raw = TRUE)2",-2.55688697412399e-06
"C294","Cubic","poly(Time, 3, raw = TRUE)3",4.35654259654186e-10
"C294","Gompertz","N_0",2.69018521809906
"C294","Gompertz","N_max",4.30567543626751
"C294","Gompertz","r_max",0.00699727456360139
"C294","Gompertz","t_lag",-16.4714061958131
"C294","Quadratic","(Intercept)",2.78518637266509
"C294","Quadratic","poly(Time, 2, raw = TRUE)1",0.0033875645688779
"C294","Quadratic","poly(Time, 2, raw = TRUE)2",-1.9436010460824e-06
"C295","Cubic","(Intercept)",2.74215443500904
"C295","Cubic","poly(Time, 3, raw = TRUE)1",0.00541422087729677
"C295","Cubic","poly(Time, 3, raw = TRUE)2",-6.02111354706134e-06
"C295","Cubic","poly(Time, 3, raw = TRUE)3",2.13896260000894e-09
"C295","Gompertz","N_0",2.8602819780801
"C295","Gompertz","N_max",4.30333910182796
"C295","Gompertz","r_max",0.0149665793588885
"C295","Gompertz","t_lag",85.183827549909
"C295","Quadratic","(Intercept)",2.82907717708615
"C295","Quadratic","poly(Time, 2, raw = TRUE)1",0.00416346239959376
"C295","Quadratic","poly(Time, 2, raw = TRUE)2",-2.77547987811235e-06
"C296","Cubic","(Intercept)",2.82208646539841
"C296","Cubic","poly(Time, 3, raw = TRUE)1",0.00609270953298934
"C296","Cubic","poly(Time, 3, raw = TRUE)2",-7.93547372994569e-06
"C296","Cubic","poly(Time, 3, raw = TRUE)3",3.35264024164933e-09
"C296","Gompertz","N_0",3.06866613142957
"C296","Gompertz","N_max",4.37900209278857
"C296","Gompertz","r_max",0.00981219749096121
"C296","Gompertz","t_lag",46.2323650931662
"C296","Quadratic","(Intercept)",3.01323877115937
"C296","Quadratic","poly(Time, 2, raw = TRUE)1",0.00391042537024711
"C296","Quadratic","poly(Time, 2, raw = TRUE)2",-2.6266537629018e-06
"C297","Cubic","(Intercept)",2.80076639766578
"C297","Cubic","poly(Time, 3, raw = TRUE)1",0.00533415276530122
"C297","Cubic","poly(Time, 3, raw = TRUE)2",-6.79736045684042e-06
"C297","Cubic","poly(Time, 3, raw = TRUE)3",3.00477140044737e-09
"C297","Gompertz","N_0",2.95561261316045
"C297","Gompertz","N_max",4.37968770843255
"C297","Gompertz","r_max",0.0117806287266261
"C297","Gompertz","t_lag",85.9921660439102
"C297","Quadratic","(Intercept)",2.92766305467211
"C297","Quadratic","poly(Time, 2, raw = TRUE)1",0.00356423077552244
"C297","Quadratic","poly(Time, 2, raw = TRUE)2",-2.23040168112967e-06
"C298","Cubic","(Intercept)",2.61412291935391
"C298","Cubic","poly(Time, 3, raw = TRUE)1",0.00492445099161838
"C298","Cubic","poly(Time, 3, raw = TRUE)2",-3.99730266859447e-06
"C298","Cubic","poly(Time, 3, raw = TRUE)3",6.90432814130650e-10
"C298","Gompertz","N_0",2.75544883927443
"C298","Gompertz","N_max",4.32284538434173
"C298","Gompertz","r_max",0.0171365496727793
"C298","Gompertz","t_lag",118.415620468003
"C298","Quadratic","(Intercept)",2.64357826247158
"C298","Quadratic","poly(Time, 2, raw = TRUE)1",0.00451638793142824
"C298","Quadratic","poly(Time, 2, raw = TRUE)2",-2.94696241051073e-06
"C299","Cubic","(Intercept)",2.52664339354143
"C299","Cubic","poly(Time, 3, raw = TRUE)1",0.00698001092221473
"C299","Cubic","poly(Time, 3, raw = TRUE)2",-8.96251453735159e-06
"C299","Cubic","poly(Time, 3, raw = TRUE)3",3.76312295508658e-09
"C299","Gompertz","N_0",2.678068785733
"C299","Gompertz","N_max",4.3375798523176
"C299","Gompertz","r_max",0.025302382753197
"C299","Gompertz","t_lag",106.772612471689
"C299","Quadratic","(Intercept)",2.68437294034715
"C299","Quadratic","poly(Time, 2, raw = TRUE)1",0.00477293751865349
"C299","Quadratic","poly(Time, 2, raw = TRUE)2",-3.25591501640865e-06
"C300","Cubic","(Intercept)",1.57093125798531
"C300","Cubic","poly(Time, 3, raw = TRUE)1",0.107048963795115
"C300","Cubic","poly(Time, 3, raw = TRUE)2",-0.000237256960911114
"C300","Cubic","poly(Time, 3, raw = TRUE)3",-1.17641733163963e-06
"C300","Gompertz","N_0",1.68627498440197
"C300","Gompertz","N_max",8.97910422210925
"C300","Gompertz","r_max",0.247496617134666
"C300","Gompertz","t_lag",4.47195634857608
"C300","Quadratic","(Intercept)",1.47175590187264
"C300","Quadratic","poly(Time, 2, raw = TRUE)1",0.118316363665801
"C300","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000464486485996281
"C301","Cubic","(Intercept)",1.25686584053155
"C301","Cubic","poly(Time, 3, raw = TRUE)1",0.203371337427793
"C301","Cubic","poly(Time, 3, raw = TRUE)2",-0.00154828826255186
"C301","Cubic","poly(Time, 3, raw = TRUE)3",2.81039095541818e-06
"C301","Gompertz","N_0",1.82479836518834
"C301","Gompertz","N_max",9.18712916898659
"C301","Gompertz","r_max",0.368363122644662
"C301","Gompertz","t_lag",3.3564777770039
"C301","Quadratic","(Intercept)",1.37472467042264
"C301","Quadratic","poly(Time, 2, raw = TRUE)1",0.187518688894539
"C301","Quadratic","poly(Time, 2, raw = TRUE)2",-0.0011379696593233
"C302","Cubic","(Intercept)",1.08104924821734
"C302","Cubic","poly(Time, 3, raw = TRUE)1",0.331593881848627
"C302","Cubic","poly(Time, 3, raw = TRUE)2",-0.002850053627131
"C302","Cubic","poly(Time, 3, raw = TRUE)3",-8.86655229790252e-06
"C302","Gompertz","N_0",1.91725561068704
"C302","Gompertz","N_max",9.23749161902121
"C302","Gompertz","r_max",0.720707857561321
"C302","Gompertz","t_lag",4.04729589620072
"C302","Quadratic","(Intercept)",0.988729097311248
"C302","Quadratic","poly(Time, 2, raw = TRUE)1",0.35041616321629
"C302","Quadratic","poly(Time, 2, raw = TRUE)2",-0.00364313382035345
"C303","Cubic","(Intercept)",1.72551589258439
"C303","Cubic","poly(Time, 3, raw = TRUE)1",0.454536388323021
"C303","Cubic","poly(Time, 3, raw = TRUE)2",-0.000420833442235521
"C303","Cubic","poly(Time, 3, raw = TRUE)3",-0.000216172896406122
"C303","Gompertz","N_0",1.72727445908617
"C303","Gompertz","N_max",9.16981421572145
"C303","Gompertz","r_max",1.28032064528829
"C303","Gompertz","t_lag",1.59140603020552
"C303","Quadratic","(Intercept)",1.56955526510898
"C303","Quadratic","poly(Time, 2, raw = TRUE)1",0.564175992594553
"C303","Quadratic","poly(Time, 2, raw = TRUE)2",-0.0102220209589366
"C304","Cubic","(Intercept)",1.481808931429
"C304","Cubic","poly(Time, 3, raw = TRUE)1",0.00935572279756837
"C304","Cubic","poly(Time, 3, raw = TRUE)2",6.97112636910925e-06
"C304","Cubic","poly(Time, 3, raw = TRUE)3",-1.88955900313572e-08
"C304","Gompertz","N_0",1.54769744823179
"C304","Gompertz","N_max",5.03694287303975
"C304","Gompertz","r_max",0.0293595955226832
"C304","Gompertz","t_lag",32.8798621392752
"C304","Quadratic","(Intercept)",1.4463690814889
"C304","Quadratic","poly(Time, 2, raw = TRUE)1",0.0108759025990611
"C304","Quadratic","poly(Time, 2, raw = TRUE)2",-3.79105022794794e-06
"C305","Cubic","(Intercept)",1.40997422058476
"C305","Cubic","poly(Time, 3, raw = TRUE)1",0.0412187696801411
"C305","Cubic","poly(Time, 3, raw = TRUE)2",-4.38142080120658e-05
